RK,TEAM,DATE,SEASON
10,Denver,2012-02-13,2012
11,Maine,2012-02-13,2012
12,Cornell,2012-02-13,2012
13,Notre Dame,2012-02-13,2012
14,North Dakota,2012-02-13,2012
15,Colorado College,2012-02-13,2012
16,Michigan State,2012-02-13,2012
17,Ohio State,2012-02-13,2012
18,Western Michigan,2012-02-13,2012
19,Miami,2012-02-13,2012
20,Northern Michigan,2012-02-13,2012
1,Ferris State,2012-02-20,2012
2,Boston College,2012-02-20,2012
3,Michigan,2012-02-20,2012
4,Minnesota Duluth,2012-02-20,2012
5,Boston University,2012-02-20,2012
6,Minnesota,2012-02-20,2012
7,UMass Lowell,2012-02-20,2012
8,Union,2012-02-20,2012
9,Denver,2012-02-20,2012
10,Maine,2012-02-20,2012
11,Cornell,2012-02-20,2012
12,Merrimack,2012-02-20,2012
13,Michigan State,2012-02-20,2012
14,North Dakota,2012-02-20,2012
15,Miami,2012-02-20,2012
16,Colorado College,2012-02-20,2012
17,Ohio State,2012-02-20,2012
18,Notre Dame,2012-02-20,2012
19,Western Michigan,2012-02-20,2012
20,Colgate,2012-02-20,2012
1,Boston College,2012-02-27,2012
2,Minnesota Duluth,2012-02-27,2012
3,Ferris State,2012-02-27,2012
4,Boston University,2012-02-27,2012
4,Minnesota,2012-02-27,2012
6,Michigan,2012-02-27,2012
7,Union,2012-02-27,2012
8,UMass Lowell,2012-02-27,2012
9,Denver,2012-02-27,2012
10,Maine,2012-02-27,2012
11,Miami,2012-02-27,2012
12,Merrimack,2012-02-27,2012
13,Cornell,2012-02-27,2012
14,North Dakota,2012-02-27,2012
15,Michigan State,2012-02-27,2012
16,Western Michigan,2012-02-27,2012
17,Northern Michigan,2012-02-27,2012
18,Notre Dame,2012-02-27,2012
19,Colorado College,2012-02-27,2012
20,Air Force,2012-02-27,2012
1,Boston College,2012-03-05,2012
2,Ferris State,2012-03-05,2012
3,Minnesota Duluth,2012-03-05,2012
4,Michigan,2012-03-05,2012
5,Minnesota,2012-03-05,2012
6,Boston University,2012-03-05,2012
7,UMass Lowell,2012-03-05,2012
8,Union,2012-03-05,2012
9,Denver,2012-03-05,2012
10,Maine,2012-03-05,2012
11,Miami,2012-03-05,2012
12,North Dakota,2012-03-05,2012
13,Cornell,2012-03-05,2012
14,Merrimack,2012-03-05,2012
15,Michigan State,2012-03-05,2012
16,Western Michigan,2012-03-05,2012
17,Notre Dame,2012-03-05,2012
18,Colorado College,2012-03-05,2012
19,Air Force,2012-03-05,2012
20,Lake Superior State,2012-03-05,2012
1,Boston College,2012-03-12,2012
2,Minnesota Duluth,2012-03-12,2012
3,Michigan,2012-03-12,2012
4,Minnesota,2012-03-12,2012
5,Boston University,2012-03-12,2012
6,Union,2012-03-12,2012
7,Miami,2012-03-12,2012
8,Ferris State,2012-03-12,2012
9,Denver,2012-03-12,2012
10,UMass Lowell,2012-03-12,2012
11,Maine,2012-03-12,2012
12,North Dakota,2012-03-12,2012
13,Cornell,2012-03-12,2012
14,Western Michigan,2012-03-12,2012
15,Merrimack,2012-03-12,2012
16,Michigan State,2012-03-12,2012
17,Air Force,2012-03-12,2012
18,Notre Dame,2012-03-12,2012
19,Harvard,2012-03-12,2012
20,Colgate,2012-03-12,2012
1,Boston College,2012-03-19,2012
2,Michigan,2012-03-19,2012
3,Union,2012-03-19,2012
4,North Dakota,2012-03-19,2012
5,Minnesota Duluth,2012-03-19,2012
6,Minnesota,2012-03-19,2012
7,Miami,2012-03-19,2012
8,Boston University,2012-03-19,2012
9,Ferris State,2012-03-19,2012
10,Denver,2012-03-19,2012
11,Maine,2012-03-19,2012
12,Western Michigan,2012-03-19,2012
13,UMass Lowell,2012-03-19,2012
14,Cornell,2012-03-19,2012
15,Michigan State,2012-03-19,2012
16,Air Force,2012-03-19,2012
17,Merrimack,2012-03-19,2012
18,Harvard,2012-03-19,2012
19,Notre Dame,2012-03-19,2012
20,Northern Michigan,2012-03-19,2012
1,Boston College,2012-04-09,2012
2,Ferris State,2012-04-09,2012
3,Union,2012-04-09,2012
4,Minnesota,2012-04-09,2012
5,North Dakota,2012-04-09,2012
6,Minnesota Duluth,2012-04-09,2012
7,Michigan,2012-04-09,2012
8,Miami,2012-04-09,2012
9,UMass Lowell,2012-04-09,2012
10,Cornell,2012-04-09,2012
11,Boston University,2012-04-09,2012
12,Denver,2012-04-09,2012
13,Maine,2012-04-09,2012
14,Western Michigan,2012-04-09,2012
15,Michigan State,2012-04-09,2012
16,Air Force,2012-04-09,2012
17,Merrimack,2012-04-09,2012
18,Harvard,2012-04-09,2012
19,Notre Dame,2012-04-09,2012
20,Northern Michigan,2012-04-09,2012
1,Boston College,2012-09-24,2013
2,Minnesota,2012-09-24,2013
3,Michigan,2012-09-24,2013
4,North Dakota,2012-09-24,2013
5,Union,2012-09-24,2013
6,Cornell,2012-09-24,2013
7,UMass Lowell,2012-09-24,2013
8,Denver,2012-09-24,2013
9,Miami,2012-09-24,2013
10,Western Michigan,2012-09-24,2013
11,Ferris State,2012-09-24,2013
12,Minnesota Duluth,2012-09-24,2013
13,Boston University,2012-09-24,2013
14,Notre Dame,2012-09-24,2013
15,Maine,2012-09-24,2013
16,Michigan State,2012-09-24,2013
17,Harvard,2012-09-24,2013
18,Wisconsin,2012-09-24,2013
19,Air Force,2012-09-24,2013
20,Colorado College,2012-09-24,2013
1,Boston College,2012-10-08,2013
2,Minnesota,2012-10-08,2013
3,Michigan,2012-10-08,2013
4,North Dakota,2012-10-08,2013
5,Cornell,2012-10-08,2013
6,UMass Lowell,2012-10-08,2013
7,Denver,2012-10-08,2013
8,Miami,2012-10-08,2013
9,Western Michigan,2012-10-08,2013
10,Union,2012-10-08,2013
11,Ferris State,2012-10-08,2013
12,Boston University,2012-10-08,2013
13,Minnesota Duluth,2012-10-08,2013
14,Notre Dame,2012-10-08,2013
15,Wisconsin,2012-10-08,2013
16,Michigan State,2012-10-08,2013
17,Harvard,2012-10-08,2013
18,Quinnipiac,2012-10-08,2013
19,Merrimack,2012-10-08,2013
20,Maine,2012-10-08,2013
1,Minnesota,2012-10-15,2013
2,North Dakota,2012-10-15,2013
3,Boston College,2012-10-15,2013
4,Miami,2012-10-15,2013
5,Michigan,2012-10-15,2013
6,Cornell,2012-10-15,2013
7,Denver,2012-10-15,2013
8,Union,2012-10-15,2013
9,Notre Dame,2012-10-15,2013
10,UMass Lowell,2012-10-15,2013
11,Boston University,2012-10-15,2013
12,Western Michigan,2012-10-15,2013
13,Minnesota Duluth,2012-10-15,2013
14,Northeastern,2012-10-15,2013
15,New Hampshire,2012-10-15,2013
16,Ferris State,2012-10-15,2013
17,Harvard,2012-10-15,2013
18,Northern Michigan,2012-10-15,2013
19,Colorado College,2012-10-15,2013
20,Quinnipiac,2012-10-15,2013
1,Boston College,2012-10-22,2013
2,Minnesota,2012-10-22,2013
3,Miami,2012-10-22,2013
4,North Dakota,2012-10-22,2013
5,Denver,2012-10-22,2013
6,Michigan,2012-10-22,2013
7,Cornell,2012-10-22,2013
8,Union,2012-10-22,2013
9,Notre Dame,2012-10-22,2013
10,Western Michigan,2012-10-22,2013
11,UMass Lowell,2012-10-22,2013
12,New Hampshire,2012-10-22,2013
13,Boston University,2012-10-22,2013
14,Minnesota Duluth,2012-10-22,2013
15,Northeastern,2012-10-22,2013
16,Northern Michigan,2012-10-22,2013
17,Harvard,2012-10-22,2013
18,Ferris State,2012-10-22,2013
19,Colorado College,2012-10-22,2013
20,Quinnipiac,2012-10-22,2013
1,Boston College,2012-10-29,2013
2,Minnesota,2012-10-29,2013
3,Denver,2012-10-29,2013
4,Miami,2012-10-29,2013
5,North Dakota,2012-10-29,2013
6,Cornell,2012-10-29,2013
7,Notre Dame,2012-10-29,2013
8,Michigan,2012-10-29,2013
9,New Hampshire,2012-10-29,2013
10,Union,2012-10-29,2013
11,Western Michigan,2012-10-29,2013
12,Boston University,2012-10-29,2013
13,Harvard,2012-10-29,2013
14,UMass Lowell,2012-10-29,2013
15,Northeastern,2012-10-29,2013
16,St. Lawrence,2012-10-29,2013
17,Minnesota Duluth,2012-10-29,2013
18,St. Cloud State,2012-10-29,2013
19,Ferris State,2012-10-29,2013
20,Northern Michigan,2012-10-29,2013
1,Boston College,2012-11-05,2013
2,Minnesota,2012-11-05,2013
3,Denver,2012-11-05,2013
4,Cornell,2012-11-05,2013
5,Miami,2012-11-05,2013
6,North Dakota,2012-11-05,2013
7,Notre Dame,2012-11-05,2013
8,Union,2012-11-05,2013
9,New Hampshire,2012-11-05,2013
10,Western Michigan,2012-11-05,2013
11,Boston University,2012-11-05,2013
12,Michigan,2012-11-05,2013
13,St. Lawrence,2012-11-05,2013
14,Harvard,2012-11-05,2013
15,St. Cloud State,2012-11-05,2013
16,Northern Michigan,2012-11-05,2013
17,UMass Lowell,2012-11-05,2013
18,Ferris State,2012-11-05,2013
19,Colorado College,2012-11-05,2013
20,Minnesota Duluth,2012-11-05,2013
1,Boston College,2012-11-12,2013
2,Denver,2012-11-12,2013
3,Minnesota,2012-11-12,2013
4,Miami,2012-11-12,2013
5,New Hampshire,2012-11-12,2013
6,North Dakota,2012-11-12,2013
7,Union,2012-11-12,2013
8,Notre Dame,2012-11-12,2013
9,Western Michigan,2012-11-12,2013
10,Cornell,2012-11-12,2013
11,Boston University,2012-11-12,2013
12,Dartmouth,2012-11-12,2013
13,Michigan,2012-11-12,2013
14,Colorado College,2012-11-12,2013
15,St. Cloud State,2012-11-12,2013
16,St. Lawrence,2012-11-12,2013
17,Harvard,2012-11-12,2013
18,Nebraska Omaha,2012-11-12,2013
19,Northern Michigan,2012-11-12,2013
20,Ferris State,2012-11-12,2013
1,Boston College,2012-11-19,2013
2,Denver,2012-11-19,2013
3,New Hampshire,2012-11-19,2013
4,Minnesota,2012-11-19,2013
5,Miami,2012-11-19,2013
6,Notre Dame,2012-11-19,2013
7,North Dakota,2012-11-19,2013
8,Union,2012-11-19,2013
9,Western Michigan,2012-11-19,2013
10,Boston University,2012-11-19,2013
11,Dartmouth,2012-11-19,2013
12,St. Cloud State,2012-11-19,2013
13,Cornell,2012-11-19,2013
14,Colorado College,2012-11-19,2013
15,Nebraska Omaha,2012-11-19,2013
16,Ferris State,2012-11-19,2013
17,Harvard,2012-11-19,2013
18,Quinnipiac,2012-11-19,2013
19,Michigan,2012-11-19,2013
20,Niagara,2012-11-19,2013
1,Boston College,2012-11-26,2013
2,New Hampshire,2012-11-26,2013
3,Minnesota,2012-11-26,2013
4,Miami,2012-11-26,2013
5,Denver,2012-11-26,2013
6,Notre Dame,2012-11-26,2013
7,North Dakota,2012-11-26,2013
8,Union,2012-11-26,2013
9,Boston University,2012-11-26,2013
10,Western Michigan,2012-11-26,2013
11,Dartmouth,2012-11-26,2013
12,Cornell,2012-11-26,2013
13,Nebraska Omaha,2012-11-26,2013
14,St. Cloud State,2012-11-26,2013
15,Yale,2012-11-26,2013
16,Quinnipiac,2012-11-26,2013
17,Ferris State,2012-11-26,2013
18,Colorado College,2012-11-26,2013
19,Harvard,2012-11-26,2013
20,Niagara,2012-11-26,2013
1,New Hampshire,2012-12-03,2013
2,Boston College,2012-12-03,2013
3,Miami,2012-12-03,2013
4,Minnesota,2012-12-03,2013
5,Notre Dame,2012-12-03,2013
6,Denver,2012-12-03,2013
7,Boston University,2012-12-03,2013
7,Western Michigan,2012-12-03,2013
9,North Dakota,2012-12-03,2013
10,Dartmouth,2012-12-03,2013
11,Cornell,2012-12-03,2013
12,Union,2012-12-03,2013
13,Quinnipiac,2012-12-03,2013
14,Nebraska Omaha,2012-12-03,2013
15,Yale,2012-12-03,2013
16,Ferris State,2012-12-03,2013
17,St. Cloud State,2012-12-03,2013
18,Niagara,2012-12-03,2013
19,Colorado College,2012-12-03,2013
20,Harvard,2012-12-03,2013
1,Boston College,2012-12-10,2013
2,New Hampshire,2012-12-10,2013
3,Notre Dame,2012-12-10,2013
4,Minnesota,2012-12-10,2013
5,Miami,2012-12-10,2013
6,Boston University,2012-12-10,2013
7,Western Michigan,2012-12-10,2013
8,North Dakota,2012-12-10,2013
9,Quinnipiac,2012-12-10,2013
10,Dartmouth,2012-12-10,2013
11,Denver,2012-12-10,2013
12,Cornell,2012-12-10,2013
13,Nebraska Omaha,2012-12-10,2013
14,Union,2012-12-10,2013
15,Yale,2012-12-10,2013
16,Niagara,2012-12-10,2013
17,St. Cloud State,2012-12-10,2013
18,Harvard,2012-12-10,2013
19,Ferris State,2012-12-10,2013
20,Minnesota State,2012-12-10,2013
1,Boston College,2012-12-17,2013
2,New Hampshire,2012-12-17,2013
3,Notre Dame,2012-12-17,2013
4,Minnesota,2012-12-17,2013
5,Miami,2012-12-17,2013
6,Boston University,2012-12-17,2013
7,North Dakota,2012-12-17,2013
8,Western Michigan,2012-12-17,2013
9,Quinnipiac,2012-12-17,2013
10,Dartmouth,2012-12-17,2013
11,Cornell,2012-12-17,2013
12,Nebraska Omaha,2012-12-17,2013
13,Union,2012-12-17,2013
14,Denver,2012-12-17,2013
15,Yale,2012-12-17,2013
16,St. Cloud State,2012-12-17,2013
17,Niagara,2012-12-17,2013
18,Minnesota State,2012-12-17,2013
19,Ferris State,2012-12-17,2013
20,Colgate,2012-12-17,2013
20,Harvard,2012-12-17,2013
1,Minnesota,2012-12-31,2013
2,Boston College,2012-12-31,2013
3,Notre Dame,2012-12-31,2013
4,New Hampshire,2012-12-31,2013
5,Quinnipiac,2012-12-31,2013
6,Miami,2012-12-31,2013
7,North Dakota,2012-12-31,2013
8,Dartmouth,2012-12-31,2013
9,Boston University,2012-12-31,2013
10,Western Michigan,2012-12-31,2013
11,Denver,2012-12-31,2013
12,Colorado College,2012-12-31,2013
13,Union,2012-12-31,2013
14,Minnesota State,2012-12-31,2013
15,St. Cloud State,2012-12-31,2013
16,Nebraska Omaha,2012-12-31,2013
17,Yale,2012-12-31,2013
18,Niagara,2012-12-31,2013
19,Robert Morris,2012-12-31,2013
20,Holy Cross,2012-12-31,2013
1,Minnesota,2013-01-07,2013
2,Notre Dame,2013-01-07,2013
3,Boston College,2013-01-07,2013
4,New Hampshire,2013-01-07,2013
5,Quinnipiac,2013-01-07,2013
6,Miami,2013-01-07,2013
7,North Dakota,2013-01-07,2013
8,Boston University,2013-01-07,2013
9,Denver,2013-01-07,2013
10,Western Michigan,2013-01-07,2013
11,Minnesota State,2013-01-07,2013
12,Dartmouth,2013-01-07,2013
13,Nebraska Omaha,2013-01-07,2013
14,Yale,2013-01-07,2013
15,Cornell,2013-01-07,2013
16,Union,2013-01-07,2013
17,Niagara,2013-01-07,2013
18,St. Cloud State,2013-01-07,2013
19,Colgate,2013-01-07,2013
20,UMass Lowell,2013-01-07,2013
1,Minnesota,2013-01-14,2013
2,Boston College,2013-01-14,2013
3,New Hampshire,2013-01-14,2013
4,Quinnipiac,2013-01-14,2013
5,Notre Dame,2013-01-14,2013
6,North Dakota,2013-01-14,2013
7,Denver,2013-01-14,2013
8,Miami,2013-01-14,2013
9,Boston University,2013-01-14,2013
10,Western Michigan,2013-01-14,2013
11,Dartmouth,2013-01-14,2013
12,Yale,2013-01-14,2013
13,Nebraska Omaha,2013-01-14,2013
14,Minnesota State,2013-01-14,2013
15,Niagara,2013-01-14,2013
16,Cornell,2013-01-14,2013
17,Union,2013-01-14,2013
18,UMass Lowell,2013-01-14,2013
19,St. Cloud State,2013-01-14,2013
20,Colgate,2013-01-14,2013
1,Minnesota,2013-01-21,2013
2,Quinnipiac,2013-01-21,2013
3,Boston College,2013-01-21,2013
4,New Hampshire,2013-01-21,2013
5,North Dakota,2013-01-21,2013
6,Miami,2013-01-21,2013
7,Notre Dame,2013-01-21,2013
8,Yale,2013-01-21,2013
9,Western Michigan,2013-01-21,2013
10,Denver,2013-01-21,2013
11,Boston University,2013-01-21,2013
12,Dartmouth,2013-01-21,2013
13,Nebraska Omaha,2013-01-21,2013
14,Minnesota State,2013-01-21,2013
15,UMass Lowell,2013-01-21,2013
16,St. Cloud State,2013-01-21,2013
17,Niagara,2013-01-21,2013
18,Cornell,2013-01-21,2013
19,Union,2013-01-21,2013
20,Wisconsin,2013-01-21,2013
1,Minnesota,2013-01-28,2013
2,Quinnipiac,2013-01-28,2013
3,New Hampshire,2013-01-28,2013
4,Miami,2013-01-28,2013
5,Boston College,2013-01-28,2013
6,Western Michigan,2013-01-28,2013
7,North Dakota,2013-01-28,2013
8,Yale,2013-01-28,2013
9,Notre Dame,2013-01-28,2013
10,Denver,2013-01-28,2013
11,Boston University,2013-01-28,2013
12,St. Cloud State,2013-01-28,2013
13,UMass Lowell,2013-01-28,2013
14,Nebraska Omaha,2013-01-28,2013
15,Minnesota State,2013-01-28,2013
16,Dartmouth,2013-01-28,2013
17,Niagara,2013-01-28,2013
18,Union,2013-01-28,2013
19,Wisconsin,2013-01-28,2013
20,Alaska,2013-01-28,2013
1,Minnesota,2013-02-04,2013
2,Quinnipiac,2013-02-04,2013
3,Miami,2013-02-04,2013
4,New Hampshire,2013-02-04,2013
5,Boston College,2013-02-04,2013
6,Western Michigan,2013-02-04,2013
7,North Dakota,2013-02-04,2013
8,St. Cloud State,2013-02-04,2013
9,Denver,2013-02-04,2013
10,Yale,2013-02-04,2013
11,Minnesota State,2013-02-04,2013
11,Notre Dame,2013-02-04,2013
13,Boston University,2013-02-04,2013
14,Nebraska Omaha,2013-02-04,2013
15,Niagara,2013-02-04,2013
16,UMass Lowell,2013-02-04,2013
17,Dartmouth,2013-02-04,2013
18,Union,2013-02-04,2013
19,Wisconsin,2013-02-04,2013
20,Merrimack,2013-02-04,2013
1,Quinnipiac,2013-02-11,2013
2,Minnesota,2013-02-11,2013
3,Miami,2013-02-11,2013
4,Boston College,2013-02-11,2013
5,New Hampshire,2013-02-11,2013
6,Western Michigan,2013-02-11,2013
7,North Dakota,2013-02-11,2013
8,St. Cloud State,2013-02-11,2013
9,Minnesota State,2013-02-11,2013
10,Yale,2013-02-11,2013
11,Denver,2013-02-11,2013
12,Notre Dame,2013-02-11,2013
13,Boston University,2013-02-11,2013
14,UMass Lowell,2013-02-11,2013
15,Niagara,2013-02-11,2013
16,Nebraska Omaha,2013-02-11,2013
17,Dartmouth,2013-02-11,2013
18,Wisconsin,2013-02-11,2013
19,Merrimack,2013-02-11,2013
20,Alaska,2013-02-11,2013
1,Quinnipiac,2013-02-18,2013
2,Minnesota,2013-02-18,2013
3,Miami,2013-02-18,2013
4,Boston College,2013-02-18,2013
5,New Hampshire,2013-02-18,2013
6,North Dakota,2013-02-18,2013
7,St. Cloud State,2013-02-18,2013
8,Western Michigan,2013-02-18,2013
9,Minnesota State,2013-02-18,2013
10,Denver,2013-02-18,2013
11,Notre Dame,2013-02-18,2013
12,UMass Lowell,2013-02-18,2013
13,Yale,2013-02-18,2013
14,Nebraska Omaha,2013-02-18,2013
15,Boston University,2013-02-18,2013
16,Niagara,2013-02-18,2013
17,Merrimack,2013-02-18,2013
18,Wisconsin,2013-02-18,2013
19,Dartmouth,2013-02-18,2013
20,Union,2013-02-18,2013
1,Quinnipiac,2013-02-25,2013
2,Minnesota,2013-02-25,2013
3,Miami,2013-02-25,2013
4,Boston College,2013-02-25,2013
5,New Hampshire,2013-02-25,2013
6,North Dakota,2013-02-25,2013
7,St. Cloud State,2013-02-25,2013
8,Western Michigan,2013-02-25,2013
9,Minnesota State,2013-02-25,2013
10,Denver,2013-02-25,2013
11,Notre Dame,2013-02-25,2013
12,UMass Lowell,2013-02-25,2013
13,Nebraska Omaha,2013-02-25,2013
14,Niagara,2013-02-25,2013
15,Yale,2013-02-25,2013
16,Wisconsin,2013-02-25,2013
17,Merrimack,2013-02-25,2013
18,Dartmouth,2013-02-25,2013
19,Boston University,2013-02-25,2013
20,Providence,2013-02-25,2013
1,Quinnipiac,2013-03-04,2013
2,Minnesota,2013-03-04,2013
3,Miami,2013-03-04,2013
4,New Hampshire,2013-03-04,2013
5,North Dakota,2013-03-04,2013
6,Boston College,2013-03-04,2013
7,UMass Lowell,2013-03-04,2013
8,St. Cloud State,2013-03-04,2013
9,Western Michigan,2013-03-04,2013
10,Minnesota State,2013-03-04,2013
11,Notre Dame,2013-03-04,2013
12,Denver,2013-03-04,2013
13,Yale,2013-03-04,2013
14,Wisconsin,2013-03-04,2013
15,Niagara,2013-03-04,2013
16,Nebraska Omaha,2013-03-04,2013
17,Rensselaer,2013-03-04,2013
18,Providence,2013-03-04,2013
19,Boston University,2013-03-04,2013
20,Union,2013-03-04,2013
1,Quinnipiac,2013-03-11,2013
2,Minnesota,2013-03-11,2013
3,Miami,2013-03-11,2013
4,North Dakota,2013-03-11,2013
5,Boston College,2013-03-11,2013
6,UMass Lowell,2013-03-11,2013
7,New Hampshire,2013-03-11,2013
8,St. Cloud State,2013-03-11,2013
9,Western Michigan,2013-03-11,2013
10,Minnesota State,2013-03-11,2013
11,Denver,2013-03-11,2013
12,Notre Dame,2013-03-11,2013
13,Yale,2013-03-11,2013
14,Wisconsin,2013-03-11,2013
15,Niagara,2013-03-11,2013
16,Rensselaer,2013-03-11,2013
17,Providence,2013-03-11,2013
18,Boston University,2013-03-11,2013
19,Union,2013-03-11,2013
20,Nebraska Omaha,2013-03-11,2013
1,Minnesota,2013-03-18,2013
2,Quinnipiac,2013-03-18,2013
3,Miami,2013-03-18,2013
4,Boston College,2013-03-18,2013
5,UMass Lowell,2013-03-18,2013
6,North Dakota,2013-03-18,2013
7,St. Cloud State,2013-03-18,2013
8,Minnesota State,2013-03-18,2013
9,Notre Dame,2013-03-18,2013
10,New Hampshire,2013-03-18,2013
11,Yale,2013-03-18,2013
12,Western Michigan,2013-03-18,2013
13,Denver,2013-03-18,2013
14,Wisconsin,2013-03-18,2013
15,Niagara,2013-03-18,2013
16,Providence,2013-03-18,2013
17,Boston University,2013-03-18,2013
18,Union,2013-03-18,2013
19,Rensselaer,2013-03-18,2013
20,Michigan,2013-03-18,2013
1,Quinnipiac,2013-03-25,2013
2,Minnesota,2013-03-25,2013
3,UMass Lowell,2013-03-25,2013
4,Notre Dame,2013-03-25,2013
5,Miami,2013-03-25,2013
6,Boston College,2013-03-25,2013
7,North Dakota,2013-03-25,2013
8,Wisconsin,2013-03-25,2013
9,St. Cloud State,2013-03-25,2013
10,New Hampshire,2013-03-25,2013
11,Minnesota State,2013-03-25,2013
12,Denver,2013-03-25,2013
13,Union,2013-03-25,2013
14,Niagara,2013-03-25,2013
15,Yale,2013-03-25,2013
16,Western Michigan,2013-03-25,2013
17,Boston University,2013-03-25,2013
18,Providence,2013-03-25,2013
19,Michigan,2013-03-25,2013
20,Canisius,2013-03-25,2013
1,Yale,2013-04-15,2013
2,Quinnipiac,2013-04-15,2013
3,UMass Lowell,2013-04-15,2013
4,St. Cloud State,2013-04-15,2013
5,Miami,2013-04-15,2013
6,Minnesota,2013-04-15,2013
7,North Dakota,2013-04-15,2013
8,Notre Dame,2013-04-15,2013
9,Boston College,2013-04-15,2013
10,Union,2013-04-15,2013
11,New Hampshire,2013-04-15,2013
12,Wisconsin,2013-04-15,2013
13,Minnesota State,2013-04-15,2013
14,Denver,2013-04-15,2013
15,Niagara,2013-04-15,2013
16,Western Michigan,2013-04-15,2013
17,Boston University,2013-04-15,2013
18,Providence,2013-04-15,2013
19,Canisius,2013-04-15,2013
20,Michigan,2013-04-15,2013
1,UMass Lowell,2013-09-30,2014
2,Miami,2013-09-30,2014
3,Wisconsin,2013-09-30,2014
4,Boston College,2013-09-30,2014
5,Minnesota,2013-09-30,2014
6,Yale,2013-09-30,2014
7,North Dakota,2013-09-30,2014
8,Notre Dame,2013-09-30,2014
9,St. Cloud State,2013-09-30,2014
10,Quinnipiac,2013-09-30,2014
11,Michigan,2013-09-30,2014
11,Minnesota State,2013-09-30,2014
13,New Hampshire,2013-09-30,2014
14,Providence,2013-09-30,2014
15,Rensselaer,2013-09-30,2014
16,Union,2013-09-30,2014
17,Denver,2013-09-30,2014
18,Western Michigan,2013-09-30,2014
19,Boston University,2013-09-30,2014
20,Niagara,2013-09-30,2014
1,Miami,2013-10-14,2014
2,Wisconsin,2013-10-14,2014
3,Minnesota,2013-10-14,2014
4,Notre Dame,2013-10-14,2014
5,Michigan,2013-10-14,2014
6,North Dakota,2013-10-14,2014
7,Boston College,2013-10-14,2014
7,Yale,2013-10-14,2014
9,UMass Lowell,2013-10-14,2014
10,Providence,2013-10-14,2014
11,St. Cloud State,2013-10-14,2014
12,Denver,2013-10-14,2014
13,New Hampshire,2013-10-14,2014
14,Quinnipiac,2013-10-14,2014
15,Boston University,2013-10-14,2014
16,Union,2013-10-14,2014
17,Rensselaer,2013-10-14,2014
18,Minnesota State,2013-10-14,2014
19,Cornell,2013-10-14,2014
20,Minnesota Duluth,2013-10-14,2014
1,Minnesota,2013-10-21,2014
2,Notre Dame,2013-10-21,2014
3,Miami,2013-10-21,2014
4,Michigan,2013-10-21,2014
5,Boston College,2013-10-21,2014
6,North Dakota,2013-10-21,2014
7,Yale,2013-10-21,2014
8,Providence,2013-10-21,2014
9,Quinnipiac,2013-10-21,2014
10,St. Cloud State,2013-10-21,2014
11,Wisconsin,2013-10-21,2014
12,Rensselaer,2013-10-21,2014
13,Boston University,2013-10-21,2014
14,New Hampshire,2013-10-21,2014
15,Lake Superior State,2013-10-21,2014
16,Minnesota State,2013-10-21,2014
17,Denver,2013-10-21,2014
18,UMass Lowell,2013-10-21,2014
19,Cornell,2013-10-21,2014
20,Northeastern,2013-10-21,2014
1,Minnesota,2013-10-28,2014
